"","...1","Time","No3","O2","Q","WT","WL","PH","EL","date"
"239",339937,2017-02-18 15:42:00,10.22917,NA,5.7,6.919167,10.55531,8.19125,942.5417,2017-02-18
"240",339938,2017-02-18 15:52:00,10.22921,NA,5.7,6.901667,10.54979,8.1875,942.75,2017-02-18
"241",339939,2017-02-18 16:02:00,10.22909,NA,5.69,6.879167,10.5426,8.18375,943.625,2017-02-18
"242",339940,2017-02-18 16:12:00,10.2292,NA,5.68,6.854167,10.5376,8.18,943.8333,2017-02-18
"243",339941,2017-02-18 16:22:00,10.22925,NA,5.68,6.82875,10.53417,8.17625,944.875,2017-02-18
"244",339942,2017-02-18 16:32:00,10.22937,NA,5.67,6.802917,10.52937,8.173333,946.25,2017-02-18
"245",339943,2017-02-18 16:42:00,10.22974,NA,5.67,6.777083,10.52937,8.17,947.3333,2017-02-18
"246",339944,2017-02-18 16:52:00,10.23024,NA,5.68,6.750417,10.53156,8.166667,948.625,2017-02-18
"247",339945,2017-02-18 17:02:00,10.23048,NA,5.67,6.723333,10.5301,8.162917,948.8333,2017-02-18
"248",339946,2017-02-18 17:12:00,10.23061,NA,5.67,6.69625,10.53031,8.159583,949,2017-02-18
"249",339947,2017-02-18 17:22:00,10.23072,NA,5.67,6.67,10.53063,8.156667,950.5417,2017-02-18
"250",339948,2017-02-18 17:32:00,10.23059,NA,5.67,6.645,10.52906,8.153333,950.1667,2017-02-18
"251",339949,2017-02-18 17:42:00,10.23106,NA,5.68,6.619583,10.5326,8.150417,951.75,2017-02-18
"252",339950,2017-02-18 17:52:00,10.23093,NA,5.67,6.594583,10.53115,8.1475,952.5833,2017-02-18
"253",339951,2017-02-18 18:02:00,10.23081,NA,5.67,6.570417,10.52979,8.145,953.5417,2017-02-18
"254",339952,2017-02-18 18:12:00,10.23066,NA,5.67,6.545833,10.52771,8.143333,954.3333,2017-02-18
"255",339953,2017-02-18 18:22:00,10.23075,NA,5.67,6.52,10.52792,8.14125,954.7083,2017-02-18
"256",339954,2017-02-18 18:32:00,10.2308,NA,5.67,6.492083,10.52802,8.14,954.9167,2017-02-18
"257",339955,2017-02-18 18:42:00,10.23087,NA,5.67,6.4625,10.52823,8.13875,956.7917,2017-02-18
"258",339956,2017-02-18 18:52:00,10.23099,NA,5.67,6.430833,10.52875,8.137917,957.375,2017-02-18
"259",339957,2017-02-18 19:02:00,10.23108,NA,5.67,6.397083,10.52854,8.1375,958.375,2017-02-18
"260",339958,2017-02-18 19:12:00,10.23107,NA,5.67,6.360417,10.52896,8.13625,959.1667,2017-02-18
"261",339959,2017-02-18 19:22:00,10.23113,NA,5.67,6.321667,10.52948,8.135833,958.9167,2017-02-18
"262",339960,2017-02-18 19:32:00,10.23143,NA,5.68,6.280417,10.53167,8.13625,960.0833,2017-02-18
"263",339961,2017-02-18 19:42:00,10.23126,NA,5.67,6.238333,10.53042,8.135417,959.2083,2017-02-18
"264",339962,2017-02-18 19:52:00,10.23174,NA,5.68,6.194583,10.53438,8.135417,959.25,2017-02-18
"265",339963,2017-02-18 20:02:00,10.23178,NA,5.68,6.15125,10.53469,8.135,959.8333,2017-02-18
"266",339964,2017-02-18 20:12:00,10.23166,NA,5.68,6.108333,10.53333,8.134583,961.125,2017-02-18
"267",339965,2017-02-18 20:22:00,10.23155,NA,5.68,6.066667,10.53187,8.135417,962.875,2017-02-18
"268",339966,2017-02-18 20:32:00,10.23162,NA,5.68,6.02625,10.5325,8.135417,962.75,2017-02-18
"269",339967,2017-02-18 20:42:00,10.23144,NA,5.67,5.985417,10.53104,8.135833,963.125,2017-02-18
"270",339968,2017-02-18 20:52:00,10.23127,NA,5.67,5.945417,10.52927,8.13625,963.7083,2017-02-18
"271",339969,2017-02-18 21:02:00,10.23159,NA,5.68,5.90375,10.53167,8.136667,964.5417,2017-02-18
"272",339970,2017-02-18 21:12:00,10.23147,NA,5.67,5.86125,10.5301,8.137083,963.9167,2017-02-18
"273",339971,2017-02-18 21:22:00,10.23131,NA,5.67,5.816667,10.52823,8.136667,964.3333,2017-02-18
"274",339972,2017-02-18 21:32:00,10.23121,NA,5.67,5.77125,10.52667,8.136667,964.375,2017-02-18
"275",339973,2017-02-18 21:42:00,10.23137,NA,5.67,5.724167,10.52708,8.137083,965.5417,2017-02-18
"276",339974,2017-02-18 21:52:00,10.23147,NA,5.67,5.67625,10.5274,8.137083,966.375,2017-02-18
"277",339975,2017-02-18 22:02:00,10.23202,NA,5.67,5.627083,10.53135,8.137083,965.625,2017-02-18
"278",339976,2017-02-18 22:12:00,10.23238,NA,5.68,5.57875,10.53365,8.1375,965.7083,2017-02-18
"279",339977,2017-02-18 22:22:00,10.23251,NA,5.68,5.53,10.53385,8.1375,965.3333,2017-02-18
"280",339978,2017-02-18 22:32:00,10.23227,NA,5.67,5.481667,10.53052,8.137917,966.9583,2017-02-18
"281",339979,2017-02-18 22:42:00,10.23242,NA,5.67,5.434167,10.53115,8.137917,966.2917,2017-02-18
"282",339980,2017-02-18 22:52:00,10.23258,NA,5.68,5.387083,10.53177,8.137917,968.2917,2017-02-18
"283",339981,2017-02-18 23:02:00,10.23244,NA,5.67,5.343333,10.53021,8.138333,968.2083,2017-02-18
"284",339982,2017-02-18 23:12:00,10.23282,NA,5.68,5.302083,10.5326,8.13875,969,2017-02-18
"285",339983,2017-02-18 23:22:00,10.23318,NA,5.68,5.263333,10.53521,8.139167,969.375,2017-02-18
"286",339984,2017-02-18 23:32:00,10.23329,NA,5.68,5.226667,10.53542,8.139583,969.5417,2017-02-18
"287",339985,2017-02-18 23:42:00,10.23342,NA,5.68,5.192917,10.53562,8.14,969.3333,2017-02-18
"288",339986,2017-02-18 23:52:00,10.23336,NA,5.68,5.161667,10.53417,8.140417,969.0417,2017-02-18
"289",339987,2017-02-19 00:02:00,10.23345,NA,5.68,5.130833,10.53458,8.14125,970.3333,2017-02-19
"290",339988,2017-02-19 00:12:00,10.23353,NA,5.68,5.100833,10.53469,8.141667,970.1667,2017-02-19
"291",339989,2017-02-19 00:22:00,10.23382,NA,5.68,5.072917,10.53698,8.141667,969.7917,2017-02-19
"292",339990,2017-02-19 00:32:00,10.23413,NA,5.68,5.04625,10.53896,8.1425,968.5,2017-02-19
"293",339991,2017-02-19 00:42:00,10.23424,NA,5.68,5.02125,10.53896,8.142917,968.9167,2017-02-19
"294",339992,2017-02-19 00:52:00,10.2343,NA,5.68,4.997917,10.53896,8.143333,966.6667,2017-02-19
"295",339993,2017-02-19 01:02:00,10.23465,NA,5.69,4.975,10.54135,8.14375,967.125,2017-02-19
"296",339994,2017-02-19 01:12:00,10.23476,NA,5.69,4.9525,10.54146,8.144583,967.4167,2017-02-19
"297",339995,2017-02-19 01:22:00,10.23486,NA,5.69,4.930417,10.54167,8.145,966.7917,2017-02-19
"298",339996,2017-02-19 01:32:00,10.23519,NA,5.69,4.908333,10.54396,8.145417,967.25,2017-02-19
"299",339997,2017-02-19 01:42:00,10.23529,NA,5.69,4.885833,10.54417,8.14625,967.5417,2017-02-19
"300",339998,2017-02-19 01:52:00,10.23541,NA,5.69,4.86375,10.54427,8.146667,967.3333,2017-02-19
"301",339999,2017-02-19 02:02:00,10.23557,NA,5.69,4.843333,10.54427,8.147083,966.25,2017-02-19
"302",340000,2017-02-19 02:12:00,10.23566,NA,5.69,4.822083,10.54479,8.1475,966.375,2017-02-19
"303",340001,2017-02-19 02:22:00,10.23564,NA,5.69,4.800417,10.54292,8.148333,967.5417,2017-02-19
"304",340002,2017-02-19 02:32:00,10.23598,NA,5.69,4.779167,10.5451,8.147917,967.875,2017-02-19
"305",340003,2017-02-19 02:42:00,10.23597,NA,5.69,4.75875,10.54354,8.148333,968.0417,2017-02-19
"306",340004,2017-02-19 02:52:00,10.23637,NA,5.69,4.739583,10.54542,8.14875,968.6667,2017-02-19
"307",340005,2017-02-19 03:02:00,10.23651,NA,5.69,4.722083,10.54531,8.149167,967.3333,2017-02-19
"308",340006,2017-02-19 03:12:00,10.23667,NA,5.69,4.70625,10.54562,8.149167,966.375,2017-02-19
"309",340007,2017-02-19 03:22:00,10.23665,NA,5.69,4.691667,10.54375,8.149583,966.9583,2017-02-19
"310",340008,2017-02-19 03:32:00,10.23659,NA,5.69,4.677917,10.54198,8.149583,966.7917,2017-02-19
"311",340009,2017-02-19 03:42:00,10.23695,NA,5.69,4.664167,10.54385,8.149583,966.5,2017-02-19
"312",340010,2017-02-19 03:52:00,10.23712,NA,5.69,4.650833,10.54427,8.15,966.9167,2017-02-19
"313",340011,2017-02-19 04:02:00,10.23728,NA,5.69,4.637917,10.54448,8.15,967,2017-02-19
"314",340012,2017-02-19 04:12:00,10.2377,NA,5.69,4.627917,10.54615,8.15,966,2017-02-19
"315",340013,2017-02-19 04:22:00,10.23778,NA,5.69,4.620833,10.54635,8.150417,964.9583,2017-02-19
"316",340014,2017-02-19 04:32:00,10.23793,NA,5.69,4.6175,10.54646,8.150833,965.5417,2017-02-19
"317",340015,2017-02-19 04:42:00,10.23827,NA,5.7,4.616667,10.54854,8.15125,966,2017-02-19
"318",340016,2017-02-19 04:52:00,10.23819,NA,5.69,4.619167,10.54698,8.152083,967.125,2017-02-19
"319",340017,2017-02-19 05:02:00,10.23837,NA,5.69,4.625,10.5474,8.152917,967.875,2017-02-19
"320",340018,2017-02-19 05:12:00,10.2385,NA,5.69,4.634583,10.5474,8.155,967.7917,2017-02-19
"321",340019,2017-02-19 05:22:00,10.23878,NA,5.7,4.647083,10.54937,8.156667,967.125,2017-02-19
"322",340020,2017-02-19 05:32:00,10.23886,NA,5.7,4.664583,10.54906,8.159167,966.8333,2017-02-19
"323",340021,2017-02-19 05:42:00,10.2385,NA,5.69,4.687083,10.54573,8.161667,967.1667,2017-02-19
"324",340022,2017-02-19 05:52:00,10.23853,NA,5.69,4.712083,10.54531,8.164583,966.8333,2017-02-19
"325",340023,2017-02-19 06:02:00,10.23835,NA,5.69,4.74125,10.54469,8.167917,967.1667,2017-02-19
"326",340024,2017-02-19 06:12:00,10.23821,NA,5.69,4.7725,10.54474,8.17125,967.4583,2017-02-19
"327",340025,2017-02-19 06:22:00,10.23848,NA,5.69,4.805833,10.54641,8.174167,967.125,2017-02-19
"328",340026,2017-02-19 06:32:00,10.23821,NA,5.69,4.841667,10.54464,8.177917,966.7083,2017-02-19
"329",340027,2017-02-19 06:42:00,10.23811,NA,5.69,4.881667,10.54557,8.18125,966.0417,2017-02-19
"330",340028,2017-02-19 06:52:00,10.23783,NA,5.69,4.92375,10.54505,8.184583,964.4583,2017-02-19
"331",340029,2017-02-19 07:02:00,10.2375,NA,5.69,4.969583,10.54255,8.188333,965.25,2017-02-19
"332",340030,2017-02-19 07:12:00,10.23741,NA,5.69,5.020417,10.5463,8.191667,966.75,2017-02-19
"333",340031,2017-02-19 07:22:00,10.23735,NA,5.69,5.077083,10.5462,8.19625,966.375,2017-02-19
"334",340032,2017-02-19 07:32:00,10.23723,NA,5.7,5.1375,10.55151,8.200417,965.625,2017-02-19
"335",340033,2017-02-19 07:42:00,10.23756,NA,5.71,5.202083,10.55974,8.205417,965.4583,2017-02-19
"336",340034,2017-02-19 07:52:00,10.23741,NA,5.72,5.272083,10.56495,8.21,965.3333,2017-02-19
"337",340035,2017-02-19 08:02:00,10.23725,NA,5.72,5.345417,10.56839,8.214583,964.75,2017-02-19
"338",340036,2017-02-19 08:12:00,10.23678,NA,5.72,5.422083,10.56885,8.219583,964.3333,2017-02-19
"339",340037,2017-02-19 08:22:00,10.2364,NA,5.73,5.502083,10.57464,8.224583,964.2917,2017-02-19
"340",340038,2017-02-19 08:32:00,10.23624,NA,5.73,5.585417,10.57911,8.229583,963.8333,2017-02-19
"341",340039,2017-02-19 08:42:00,10.23602,NA,5.74,5.669583,10.58318,8.234583,963.7917,2017-02-19
"342",340040,2017-02-19 08:52:00,10.23596,NA,5.75,5.754583,10.59078,8.239583,963.4583,2017-02-19
"343",340041,2017-02-19 09:02:00,10.23546,NA,5.75,5.83875,10.59495,8.24375,960.8333,2017-02-19
"344",340042,2017-02-19 09:12:00,10.23513,NA,5.76,5.92375,10.59797,8.248333,959.6667,2017-02-19
"345",340043,2017-02-19 09:22:00,10.23457,NA,5.77,6.0125,10.60609,8.252083,962.125,2017-02-19
"346",340044,2017-02-19 09:32:00,10.23447,NA,5.78,6.105,10.61255,8.255833,962.6667,2017-02-19
"347",340045,2017-02-19 09:42:00,10.23391,NA,5.78,6.199583,10.61818,8.25875,962.4583,2017-02-19
"348",340046,2017-02-19 09:52:00,10.23358,NA,5.79,6.29125,10.62255,8.262083,962.2917,2017-02-19
"349",340047,2017-02-19 10:02:00,10.23344,NA,5.8,6.379167,10.62932,8.265,962.125,2017-02-19
"350",340048,2017-02-19 10:12:00,10.23352,NA,5.81,6.464167,10.63672,8.2675,962.375,2017-02-19
"351",340049,2017-02-19 10:22:00,10.2331,NA,5.8,6.545417,10.63177,8.269583,962.5833,2017-02-19
"352",340050,2017-02-19 10:32:00,10.2329,NA,5.81,6.624167,10.63708,8.27125,963.0417,2017-02-19
"353",340051,2017-02-19 10:42:00,10.2326,NA,5.81,6.702917,10.64,8.273333,962.9167,2017-02-19
"354",340052,2017-02-19 10:52:00,10.23249,NA,5.81,6.779583,10.6426,8.274583,963.0417,2017-02-19
"355",340053,2017-02-19 11:02:00,10.23237,NA,5.82,6.851667,10.64646,8.275833,963.9583,2017-02-19
"356",340054,2017-02-19 11:12:00,10.23182,NA,5.81,6.915833,10.64146,8.275833,963.125,2017-02-19
"357",340055,2017-02-19 11:22:00,10.2319,NA,5.82,6.970833,10.64687,8.275833,960.5417,2017-02-19
"358",340056,2017-02-19 11:32:00,10.23117,NA,5.82,7.019583,10.64906,8.275,960.9583,2017-02-19
"359",340057,2017-02-19 11:42:00,10.23105,NA,5.83,7.064167,10.65271,8.274167,959.9167,2017-02-19
"360",340058,2017-02-19 11:52:00,10.23103,NA,5.84,7.10875,10.66188,8.2725,961,2017-02-19
"361",340059,2017-02-19 12:02:00,10.23039,NA,5.84,7.150833,10.6626,8.270833,960.5,2017-02-19
"362",340060,2017-02-19 12:12:00,10.22997,NA,5.85,7.188333,10.66708,8.269167,961.3333,2017-02-19
"363",340061,2017-02-19 12:22:00,10.22981,NA,5.86,7.221667,10.67927,8.267917,960,2017-02-19
"364",340062,2017-02-19 12:32:00,10.22962,NA,5.86,7.248333,10.68021,8.265833,959.9583,2017-02-19
"365",340063,2017-02-19 12:42:00,10.22934,NA,5.87,7.269583,10.68219,8.263333,960.3333,2017-02-19
"366",340064,2017-02-19 12:52:00,10.22917,NA,5.86,7.287083,10.68208,8.26125,961.2917,2017-02-19
"367",340065,2017-02-19 13:02:00,10.22908,NA,5.86,7.30125,10.68156,8.25875,961.5417,2017-02-19
"368",340066,2017-02-19 13:12:00,10.2292,NA,5.87,7.312083,10.68615,8.256667,962.8333,2017-02-19
"369",340067,2017-02-19 13:22:00,10.22873,NA,5.86,7.317917,10.67458,8.25375,963.4583,2017-02-19
"370",340068,2017-02-19 13:32:00,10.22891,NA,5.85,7.315417,10.66823,8.250417,962.9167,2017-02-19
"371",340069,2017-02-19 13:42:00,10.22873,NA,5.84,7.305833,10.66031,8.246667,963.4167,2017-02-19
"372",340070,2017-02-19 13:52:00,10.2284,NA,5.82,7.289167,10.645,8.242917,961.875,2017-02-19
"373",340071,2017-02-19 14:02:00,10.22866,NA,5.81,7.271667,10.64188,8.238333,963.1667,2017-02-19
"374",340072,2017-02-19 14:12:00,10.22849,NA,5.8,7.255833,10.63469,8.233333,962.375,2017-02-19
"375",340073,2017-02-19 14:22:00,10.22832,NA,5.79,7.239167,10.62688,8.228333,964.25,2017-02-19
"376",340074,2017-02-19 14:32:00,10.22803,NA,5.79,7.222083,10.6249,8.22375,964.2917,2017-02-19
"377",340075,2017-02-19 14:42:00,10.22811,NA,5.79,7.2,10.62375,8.21875,962.5833,2017-02-19
"378",340076,2017-02-19 14:52:00,10.22768,NA,5.79,7.175417,10.61917,8.213333,962.625,2017-02-19
"379",340077,2017-02-19 15:02:00,10.22768,NA,5.78,7.15,10.61562,8.208333,963.5,2017-02-19
"380",340078,2017-02-19 15:12:00,10.22756,NA,5.77,7.12375,10.61063,8.203333,962.9583,2017-02-19
"381",340079,2017-02-19 15:22:00,10.22807,NA,5.78,7.097917,10.61469,8.19875,963.5,2017-02-19
"382",340080,2017-02-19 15:32:00,10.22795,NA,5.77,7.07375,10.60917,8.194583,964.4167,2017-02-19
"383",340081,2017-02-19 15:42:00,10.22803,NA,5.77,7.0475,10.60323,8.190417,966.2083,2017-02-19
"384",340082,2017-02-19 15:52:00,10.22841,NA,5.76,7.022083,10.6,8.186667,967.9167,2017-02-19
"385",340083,2017-02-19 16:02:00,10.22838,NA,5.75,6.994167,10.58927,8.183333,968.7917,2017-02-19
"386",340084,2017-02-19 16:12:00,10.22864,NA,5.74,6.964583,10.58125,8.18,970.2917,2017-02-19
"387",340085,2017-02-19 16:22:00,10.2289,NA,5.73,6.935417,10.57302,8.175833,971.0833,2017-02-19
"388",340086,2017-02-19 16:32:00,10.22895,NA,5.71,6.904583,10.56062,8.172083,971.3333,2017-02-19
"389",340087,2017-02-19 16:42:00,10.22885,NA,5.7,6.875,10.54823,8.168333,974.9167,2017-02-19
"390",340088,2017-02-19 16:52:00,10.22917,NA,5.69,6.84375,10.54156,8.165,973.2083,2017-02-19
"391",340089,2017-02-19 17:02:00,10.22925,NA,5.68,6.8125,10.53625,8.16125,973.2083,2017-02-19
"392",340090,2017-02-19 17:12:00,10.22947,NA,5.68,6.78125,10.53333,8.1575,973.0417,2017-02-19
"393",340091,2017-02-19 17:22:00,10.22927,NA,5.67,6.75,10.52562,8.154167,972.375,2017-02-19
"394",340092,2017-02-19 17:32:00,10.2297,NA,5.67,6.719167,10.52406,8.150833,971.9167,2017-02-19
"395",340093,2017-02-19 17:42:00,10.22973,NA,5.66,6.690833,10.52031,8.147917,971.625,2017-02-19
"396",340094,2017-02-19 17:52:00,10.22953,NA,5.66,6.660833,10.51844,8.145417,972.3333,2017-02-19
"397",340095,2017-02-19 18:02:00,10.22961,NA,5.66,6.632083,10.51875,8.143333,972.6667,2017-02-19
"398",340096,2017-02-19 18:12:00,10.22977,NA,5.66,6.604167,10.52031,8.141667,973.75,2017-02-19
"399",340097,2017-02-19 18:22:00,10.2299,NA,5.66,6.577083,10.52219,8.140833,974.5,2017-02-19
"400",340098,2017-02-19 18:32:00,10.23034,NA,5.67,6.551667,10.52615,8.139583,976.625,2017-02-19
"401",340099,2017-02-19 18:42:00,10.23053,NA,5.67,6.527917,10.52802,8.13875,976.5833,2017-02-19
"402",340100,2017-02-19 18:52:00,10.23049,NA,5.67,6.506667,10.52833,8.137917,978.3333,2017-02-19
"403",340101,2017-02-19 19:02:00,10.2307,NA,5.67,6.486667,10.53021,8.1375,978.75,2017-02-19
"404",340102,2017-02-19 19:12:00,10.2309,NA,5.68,6.469167,10.53177,8.137083,979.5,2017-02-19
"405",340103,2017-02-19 19:22:00,10.23086,NA,5.68,6.453333,10.53187,8.13625,979.375,2017-02-19
"406",340104,2017-02-19 19:32:00,10.23061,NA,5.67,6.437917,10.5299,8.13625,979.0833,2017-02-19
"407",340105,2017-02-19 19:42:00,10.23076,NA,5.68,6.42375,10.53187,8.13625,978.2917,2017-02-19
"408",340106,2017-02-19 19:52:00,10.23091,NA,5.68,6.412917,10.53417,8.135833,976.875,2017-02-19
"409",340107,2017-02-19 20:02:00,10.23087,NA,5.68,6.404167,10.53375,8.135833,976.1667,2017-02-19
"410",340108,2017-02-19 20:12:00,10.23067,NA,5.68,6.397917,10.53198,8.135833,975.0833,2017-02-19
"411",340109,2017-02-19 20:22:00,10.23064,NA,5.68,6.39375,10.53187,8.135833,974.875,2017-02-19
"412",340110,2017-02-19 20:32:00,10.23027,NA,5.67,6.3925,10.53,8.13625,974.625,2017-02-19
"413",340111,2017-02-19 20:42:00,10.23025,NA,5.67,6.39375,10.53021,8.13625,974.2917,2017-02-19
"414",340112,2017-02-19 20:52:00,10.23028,NA,5.67,6.398333,10.53,8.136667,975.4167,2017-02-19
"415",340113,2017-02-19 21:02:00,10.23004,NA,5.67,6.404583,10.52844,8.137083,975.125,2017-02-19
"416",340114,2017-02-19 21:12:00,10.22987,NA,5.67,6.412083,10.52688,8.1375,976.25,2017-02-19
"417",340115,2017-02-19 21:22:00,10.2299,NA,5.67,6.42125,10.52677,8.138333,977.6667,2017-02-19
"418",340116,2017-02-19 21:32:00,10.22968,NA,5.67,6.432083,10.525,8.138333,978.25,2017-02-19
"419",340117,2017-02-19 21:42:00,10.22948,NA,5.66,6.44375,10.52313,8.13875,978.6667,2017-02-19
"420",340118,2017-02-19 21:52:00,10.22947,NA,5.66,6.455,10.52302,8.139583,978.875,2017-02-19
"421",340119,2017-02-19 22:02:00,10.22968,NA,5.67,6.465417,10.52521,8.14,978.5417,2017-02-19
"422",340120,2017-02-19 22:12:00,10.22991,NA,5.67,6.475417,10.52688,8.14,978.25,2017-02-19
"423",340121,2017-02-19 22:22:00,10.22975,NA,5.67,6.48625,10.5251,8.140417,977.75,2017-02-19
"424",340122,2017-02-19 22:32:00,10.22983,NA,5.67,6.496667,10.5249,8.14,976.125,2017-02-19
"425",340123,2017-02-19 22:42:00,10.22984,NA,5.67,6.5075,10.5249,8.140833,975.9583,2017-02-19
"426",340124,2017-02-19 22:52:00,10.22982,NA,5.67,6.51875,10.5251,8.140417,975.125,2017-02-19
"427",340125,2017-02-19 23:02:00,10.22965,NA,5.66,6.530417,10.52313,8.140833,974.875,2017-02-19
"428",340126,2017-02-19 23:12:00,10.22963,NA,5.66,6.542083,10.52313,8.140833,974.0833,2017-02-19
"429",340127,2017-02-19 23:22:00,10.22965,NA,5.66,6.55375,10.52333,8.14125,973,2017-02-19
"430",340128,2017-02-19 23:32:00,10.22967,NA,5.66,6.56625,10.52313,8.142083,972.4167,2017-02-19
"431",340129,2017-02-19 23:42:00,10.22966,NA,5.66,6.579167,10.52323,8.1425,971.5,2017-02-19
"432",340130,2017-02-19 23:52:00,10.22963,NA,5.66,6.594167,10.52333,8.1425,971.375,2017-02-19
"433",340851,2017-02-25 00:02:00,10.47749,NA,5.72,4.572083,10.5651,8.14,985.7917,2017-02-25
"434",340852,2017-02-25 00:12:00,10.4789,NA,5.72,4.5625,10.56469,8.14,986.5833,2017-02-25
"435",340853,2017-02-25 00:22:00,10.47824,NA,5.72,4.552083,10.56526,8.14,987.5417,2017-02-25
"436",340854,2017-02-25 00:32:00,10.47513,NA,5.72,4.541667,10.56609,8.14,988,2017-02-25
"437",340855,2017-02-25 00:42:00,10.4662,NA,5.72,4.530833,10.56703,8.14,987.9583,2017-02-25
"438",340856,2017-02-25 00:52:00,10.46164,NA,5.72,4.52,10.56422,8.14,988.2083,2017-02-25
"439",340857,2017-02-25 01:02:00,10.46469,NA,5.71,4.510417,10.56234,8.14,988.2083,2017-02-25
"440",340858,2017-02-25 01:12:00,10.46288,NA,5.72,4.500833,10.5637,8.14,986.875,2017-02-25
"441",340859,2017-02-25 01:22:00,10.45932,NA,5.71,4.4925,10.55974,8.14,987,2017-02-25
"442",340860,2017-02-25 01:32:00,10.45501,NA,5.71,4.484583,10.56286,8.14,987,2017-02-25
"443",340861,2017-02-25 01:42:00,10.45279,NA,5.71,4.477917,10.55839,8.14,985,2017-02-25
"444",340862,2017-02-25 01:52:00,10.45036,NA,5.72,4.47125,10.56484,8.140417,985.0417,2017-02-25
"445",340863,2017-02-25 02:02:00,10.44467,NA,5.72,4.464583,10.56547,8.140833,985.4583,2017-02-25
"446",340864,2017-02-25 02:12:00,10.44216,NA,5.72,4.459167,10.56599,8.14125,984.5,2017-02-25
"447",340865,2017-02-25 02:22:00,10.43833,NA,5.71,4.455,10.56188,8.141667,983.0833,2017-02-25
"448",340866,2017-02-25 02:32:00,10.441,NA,5.71,4.450417,10.56266,8.142083,983.7917,2017-02-25
"449",340867,2017-02-25 02:42:00,10.44208,NA,5.71,4.44625,10.56068,8.1425,984.25,2017-02-25
"450",340868,2017-02-25 02:52:00,10.43596,NA,5.71,4.441667,10.56286,8.142917,982.9167,2017-02-25
"451",340869,2017-02-25 03:02:00,10.42598,NA,5.71,4.436667,10.56276,8.143333,983.9167,2017-02-25
"452",340870,2017-02-25 03:12:00,10.42693,NA,5.72,4.434167,10.56349,8.14375,983.625,2017-02-25
"453",340871,2017-02-25 03:22:00,10.42352,NA,5.72,4.43125,10.56599,8.144167,983.5417,2017-02-25
"454",340872,2017-02-25 03:32:00,10.42463,NA,5.71,4.429583,10.56099,8.144583,983.4167,2017-02-25
"455",340873,2017-02-25 03:42:00,10.42019,NA,5.72,4.4275,10.56734,8.145,982.875,2017-02-25
"456",340874,2017-02-25 03:52:00,10.42385,NA,5.72,4.427083,10.56589,8.145,982.5,2017-02-25
"457",340875,2017-02-25 04:02:00,10.41758,NA,5.73,4.4275,10.57151,8.145417,981.5417,2017-02-25
"458",340876,2017-02-25 04:12:00,10.41393,NA,5.73,4.428333,10.57526,8.145833,981.5833,2017-02-25
"459",340877,2017-02-25 04:22:00,10.41127,NA,5.73,4.430417,10.57922,8.14625,982.375,2017-02-25
"460",340878,2017-02-25 04:32:00,10.40554,NA,5.74,4.435417,10.57979,8.147083,981.25,2017-02-25
"461",340879,2017-02-25 04:42:00,10.40301,NA,5.75,4.442917,10.58812,8.148333,980.7083,2017-02-25
"462",340880,2017-02-25 04:52:00,10.40563,NA,5.75,4.453333,10.59344,8.15,981.2083,2017-02-25
"463",340881,2017-02-25 05:02:00,10.40864,NA,5.76,4.465833,10.59969,8.151667,979.2917,2017-02-25
"464",340882,2017-02-25 05:12:00,10.40472,NA,5.77,4.477083,10.60562,8.15375,978.875,2017-02-25
"465",340883,2017-02-25 05:22:00,10.40837,NA,5.78,4.493333,10.61385,8.15625,978.9167,2017-02-25
"466",340884,2017-02-25 05:32:00,10.40429,NA,5.79,4.512083,10.62323,8.159167,978.4583,2017-02-25
"467",340885,2017-02-25 05:42:00,10.40633,NA,5.79,4.534583,10.62021,8.1625,978.5833,2017-02-25
"468",340886,2017-02-25 05:52:00,10.39983,NA,5.79,4.55875,10.62542,8.165833,977.75,2017-02-25
"469",340887,2017-02-25 06:02:00,10.41042,NA,5.79,4.587083,10.62625,8.169167,977.5417,2017-02-25
"470",340888,2017-02-25 06:12:00,10.41083,NA,5.8,4.619583,10.63156,8.1725,976.2083,2017-02-25
"471",340889,2017-02-25 06:22:00,10.41346,NA,5.81,4.65625,10.63948,8.17625,974.9583,2017-02-25
